Date,Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun
2012-10-03,7042.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-10-04,6950.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-05,6296.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-10-06,4012.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-10-07,4284.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-10-08,7074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-09,7002.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-10-10,6470.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-10-11,6094.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-12,4022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-10-13,1532.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-10-14,1396.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-10-15,4546.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-16,6072.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-10-17,6486.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-10-18,5846.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-19,3954.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-10-20,2136.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-10-21,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-10-22,4258.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-23,5000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-10-24,4858.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-10-25,5426.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-10-26,4146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-10-27,1062.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-10-28,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-10-29,4434.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-30,3470.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-10-31,3420.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-01,4182.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-11-02,4956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-11-03,1904.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-11-04,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-11-05,5620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-06,4986.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-11-07,5438.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-08,5382.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-11-09,4812.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-11-10,2538.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-11-11,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-11-12,3262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-13,4174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-11-14,5200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-15,5040.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-11-16,4012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-11-17,1280.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-11-18,784.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-11-19,1934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-20,3482.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-11-21,2740.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-22,1108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-11-23,710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-11-24,1690.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-11-25,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-11-26,4716.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-27,5094.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-11-28,4068.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-11-29,3688.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-11-30,3180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-12-01,1268.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-12-02,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-12-03,3736.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-04,4022.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-12-05,4600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-06,3758.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-12-07,3632.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-12-08,1748.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-12-09,844.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-12-10,4324.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-11,3890.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-12-12,3696.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-13,4026.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-12-14,3418.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-12-15,926.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-12-16,702.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-12-17,2984.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-18,3404.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-12-19,2040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-20,2154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-12-21,2464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-12-22,986.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-12-23,882.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-12-24,1148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-25,196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2012-12-26,1690.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012-12-27,2296.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012-12-28,2514.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012-12-29,974.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012-12-30,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2012-12-31,1972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,1356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-01-02,3670.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-03,3606.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-01-04,3424.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-01-05,1438.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-01-06,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-01-07,3786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-08,3156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-01-09,2694.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-10,3620.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-01-11,3140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-01-12,1354.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-01-13,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-01-14,3738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-15,4132.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-01-16,3900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-17,3554.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-01-18,3170.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-01-19,1520.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-01-20,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-01-21,2552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-22,3930.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-01-23,3534.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-24,3910.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-01-25,3722.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-01-26,1088.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-01-27,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-01-28,3416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-29,3578.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-01-30,3520.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-01-31,3842.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-02-01,4216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-02-02,2266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-02-03,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-02-04,4576.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-05,4024.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-06,3990.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-07,4374.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-02-08,4322.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-02-09,2228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-02-10,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-02-11,4290.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-12,4210.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-13,4132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-14,3768.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-02-15,4608.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-02-16,2034.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-02-17,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-02-18,2962.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-19,5172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-20,4434.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-21,3782.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-02-22,2720.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-02-23,2252.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-02-24,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-02-25,4172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-26,4994.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-02-27,4668.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-02-28,3518.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-03-01,3690.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-02,2466.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-03,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-03-04,5582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-05,4796.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-06,4082.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-07,4300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-03-08,5478.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-09,4860.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-10,2092.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-03-11,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12,3960.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-13,3788.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-14,4404.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-03-15,4710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-16,2126.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-17,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-03-18,4762.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,4624.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-20,3014.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-21,3848.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-03-22,3724.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-23,3504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-24,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-03-25,6318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,6030.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-03-27,5234.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-03-28,5412.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-03-29,6414.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-03-30,4994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-03-31,4726.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-04-01,6496.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,6574.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-03,6972.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-04-04,4014.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-05,3684.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-04-06,1578.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-04-07,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-04-08,5378.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-09,5800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-10,4226.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-04-11,4998.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-12,4090.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-04-13,1692.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-04-14,2928.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-04-15,5374.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16,6152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-17,5878.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-04-18,3944.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-19,2770.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-04-20,2064.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-04-21,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-04-22,7266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23,7884.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-04-24,8900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-04-25,8332.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-04-26,6914.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-04-27,2428.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-04-28,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-04-29,5386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,6804.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,10034.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-02,9754.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-03,9040.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-05-04,5824.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-05-05,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-05-06,10132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,10206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,9944.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-09,9326.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-10,9732.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-05-11,4962.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-05-12,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-05-13,6734.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,9150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,7792.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-16,8548.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-17,9566.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-05-18,3628.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-05-19,4272.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-05-20,9298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,4962.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,5720.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-23,6046.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-24,6746.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-05-25,3532.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-05-26,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-05-27,1538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,6718.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,6274.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-05-30,7926.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-31,8830.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-01,4480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-02,5352.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-06-03,8584.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,10242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,10076.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-06,9278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-07,7352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-08,4358.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-09,4162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-06-10,8738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,7356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,8010.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-13,7830.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-14,6644.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-15,5112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-16,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-06-17,8504.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,9052.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,7310.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-20,4942.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-21,6020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,6286.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-23,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-06-24,4864.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,5298.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,5808.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-06-27,5856.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-28,8198.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-29,5464.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-06-30,5492.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-01,8414.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,9392.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,8510.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-04,7498.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-05,6176.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-06,5844.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-07,5190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-08,8694.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-09,9632.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-10,9214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-11,8200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-12,7392.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-13,5396.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-14,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-15,8836.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-16,9186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-17,8342.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-18,8772.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-19,7830.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-20,5022.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-21,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-22,8348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-23,9208.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,9388.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-07-25,8946.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-26,7926.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-07-27,5002.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-07-28,3960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-07-29,8176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,9080.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,8244.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-01,7438.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-02,5158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-03,4514.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-04,4932.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-08-05,8624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,9204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,9112.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-08,8550.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-09,7666.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-10,3794.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-11,4630.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-08-12,8056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,8938.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,8342.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-15,6668.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-16,7638.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-17,4438.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-18,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-08-19,8234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,9048.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,8784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-22,8340.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-23,6892.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-24,4060.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-08-25,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-08-26,6480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,7784.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,6968.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-08-29,4750.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-08-30,6752.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-08-31,4584.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-01,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-02,4650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,5862.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,7660.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-05,4496.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-06,4446.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-07,3760.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-08,4662.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-09,7786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,8490.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,8822.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-09-12,8090.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-13,6464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-14,3664.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-09-15,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-09-16,6130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
